Rank	TokenID	Rarity Score
1042	4183	2.3847434849425526
1043	2549	2.384478010912782
1044	4311	2.3843349015066995
1045	4243	2.3842722673869305
1046	988	2.383452361665011
1047	873	2.383205049570956
1048	689	2.3822499897133316
1049	1598	2.3821705146589913
1050	3559	2.38205658582626
1051	4091	2.3819316154376
1052	4235	2.381890981627146
1053	3979	2.3808629612705334
1054	1146	2.3805756889283884
1055	3323	2.3804928066274487
1056	4093	2.3802923474079902
1057	2571	2.379975772005389
1058	3752	2.37988630220453
1059	4026	2.3790023054268277
1060	4088	2.378504050620617
1061	2364	2.378235457817476
1062	4135	2.3777894471530634
1063	350	2.3776089144132015
1064	3835	2.3772813565471056
1065	1717	2.3767132839934777
1066	1854	2.376642184092078
1067	4438	2.3760244177384786
1068	3289	2.375626951395829
1069	2206	2.3755886817713066
1070	573	2.3753648566306707
1071	4700	2.374995330795694
1072	1837	2.374522708507164
1073	3591	2.3744479802040694
1074	1891	2.3740628824969394
1075	3613	2.3739892701825105
1076	2331	2.3733288578147755
1077	2487	2.3729057641903872
1078	3984	2.372847963686429
1079	3249	2.3726642689098325
1080	4587	2.3724977712763957
1081	4630	2.372420252943019
1082	2330	2.3723631896912987
1083	4772	2.3721362321158175
1084	2522	2.3718631288131693
1085	4777	2.371654378399318
1086	2197	2.3712542843160764
1087	2324	2.3709366180806586
1088	1290	2.3703767503889757
1089	1782	2.3702674115018136
1090	213	2.3692452417440157
1091	1929	2.3692257374488905
1092	1746	2.368793714738058
1093	2379	2.368765312853373
1094	1883	2.368743826636289
1095	1129	2.368539222833913
1096	1406	2.368415958951595
1097	2254	2.368309397672228
1098	2144	2.3680211419032804
1099	4407	2.3678516594848165
1100	313	2.367646572816462
1101	3391	2.3662146444871155
1102	3266	2.366214644487115
1103	999	2.366163870419435
1104	156	2.366020223539404
1105	493	2.3659771618130208
1106	2245	2.3659765818279532
1107	3611	2.3653433026449395
1108	1412	2.3653219552859275
1109	711	2.3649468349378644
1110	1389	2.3648914689432434
1111	1514	2.3642977479149976
1112	4810	2.364186862426282
1113	3991	2.364039125876566
1114	1645	2.3636929631507178
1115	3048	2.3634277859697423
1116	2829	2.3632643674165217
1117	457	2.36321789889874
1118	1489	2.363104361500827
1119	835	2.3628311963006903
1120	2078	2.3625575837130968
1121	4059	2.3619470748001463
1122	4439	2.3615830737797006
1123	1950	2.3612019667249844
1124	1438	2.3610678578529427
1125	888	2.3609885456407835
1126	4612	2.360879701822155
1127	4465	2.360847211786894
1128	4787	2.359696399806806
1129	510	2.3589306724741803
1130	2586	2.3587785333008227
1131	4646	2.3584331984030578
1132	1774	2.3583034839184447
1133	3855	2.3581753013418063
1134	3985	2.3578083816837037
1135	821	2.3575279870543295
1136	47	2.3572156374206097
1137	625	2.356832602962663
1138	2724	2.3565808742351635
1139	3868	2.3563379173990775
1140	4538	2.356222005417673
1141	189	2.355954013848732
1142	4427	2.35578046640292
1143	982	2.3556469491082184
1144	3645	2.3555394869215287
1145	1485	2.355409410516821
1146	2225	2.3541451005809555
1147	2758	2.353982576788063
1148	3781	2.353938118055584
1149	2697	2.353542438314203
1150	2619	2.3526578021289315
1151	2409	2.35122434615496
1152	3101	2.3505323005008023
1153	2869	2.3502139130616113
1154	4564	2.3502139130616113
1155	2236	2.3497721148090203
1156	3257	2.3491740330445805
1157	1806	2.3489380082861233
1158	3959	2.348874526239483
1159	4250	2.348748627228725
1160	974	2.3483999881560833
1161	828	2.3481722699648953
1162	3351	2.348164577944334
1163	1818	2.3480656856536424
1164	1327	2.3474849873715145
1165	924	2.3473965909154506
1166	1234	2.3472055851705935
1167	4265	2.3459866761894346
1168	3212	2.3459588727956295
1169	191	2.3458879264587518
1170	119	2.345553663137833
1171	2400	2.3452361119436396
1172	3339	2.345166891123967
1173	661	2.344334761125915
1174	978	2.344118780209537
1175	558	2.3431258638722223
1176	4278	2.3428889390597347
1177	2577	2.342746373033996
1178	3315	2.342261023178588
1179	69	2.3421551811708974
1180	3240	2.3421521278957123
1181	2974	2.341874278312307
1182	2118	2.341617818660846
1183	4004	2.3415653354318495
1184	3759	2.3415343739979706
1185	4778	2.3413128726404495
1186	2548	2.341286057478612
1187	2466	2.3412846248246844
1188	3879	2.3411801568939388
1189	771	2.341160782839132
1190	433	2.340939296250095
1191	4477	2.3408498277864886
1192	977	2.340610443556569
1193	2241	2.340403078598745
1194	3717	2.339945988198721
1195	2392	2.339585719909753
1196	4101	2.338506641169221
1197	1161	2.3384416682129756
1198	2167	2.3384166731501805
1199	3978	2.3381810177628752
1200	1126	2.3368737994330773
1201	3939	2.3359104665304935
1202	990	2.335841473622672
1203	1381	2.3354326934826073
1204	811	2.3351855847344365
1205	3126	2.3347835019236918
1206	1539	2.3346858804690562
1207	2410	2.3338544773640013
1208	1261	2.3335427326473273
1209	1830	2.333515688029699
1210	3865	2.3333594634152854
1211	3480	2.3333460636175007
1212	838	2.332397775333564
1213	4198	2.332397775333564
1214	303	2.3319515707235507
1215	4533	2.3319216786249837
1216	2479	2.331919120624796
1217	3090	2.3314513660724323
1218	4264	2.3313150337191835
1219	4548	2.3311562447520857
1220	4591	2.3308775844758456
1221	867	2.330840338849419
1222	1696	2.3303237850825202
1223	3897	2.3298873356243313
1224	4824	2.3295452787080064
1225	1263	2.328786931913688
1226	1091	2.32870487510685
1227	4812	2.3280855560847824
1228	2527	2.327260458674602
1229	2057	2.3271829641142143
1230	4277	2.3269996672801723
1231	1970	2.3269293400002353
1232	464	2.326796786540268
1233	2866	2.3256921959755203
1234	1627	2.325180027955731
1235	3051	2.324716334221476
1236	151	2.324702106864534
1237	3239	2.3243022080333664
1238	1934	2.323949241463951
1239	4022	2.3239106821740108
1240	1392	2.3238734747900973
1241	2967	2.323670157205477
1242	4007	2.323574076309603
1243	3620	2.3235018928465747
1244	2151	2.323026303664282
1245	1529	2.3227461366780227
1246	2759	2.322338799557215
1247	4171	2.322181717189142
1248	4608	2.321520197939037
1249	2716	2.3210858263594205
1250	4303	2.3207262312685883
1251	3790	2.319918599224537
1252	51	2.3196879111821453
1253	2701	2.3193373131305317
1254	3912	2.3183227249414387
1255	3633	2.318316921535066
1256	1216	2.3182682514439086
1257	4678	2.317728606935239
1258	1714	2.317439526630567
1259	2436	2.3170238777179604
1260	3642	2.3168959399307725
1261	4606	2.316167846930569
1262	694	2.315374129445016
1263	4639	2.315246771132066
1264	1114	2.314464912619529
1265	1372	2.3143514123041076
1266	1857	2.3138983505342314
1267	4154	2.3130126677428064
1268	4482	2.3125024718106695
1269	2472	2.312024846420916
1270	46	2.3118791296994172
1271	3713	2.311091781617419
1272	3874	2.310056818272084
1273	2662	2.3099639152543396
1274	4185	2.3093880221626186
1275	2813	2.3092249122713926
1276	1100	2.3089017411877175
1277	429	2.3087875974556127
1278	3842	2.3087875974556127
1279	801	2.3083284740290515
1280	1172	2.30777593444169
1281	3924	2.307204516159773
1282	518	2.306492951980478
1283	3501	2.306274787002452
1284	4136	2.305713613452682
1285	1052	2.305669643544004
1286	1937	2.3055258047686045
1287	981	2.305270638371338
1288	896	2.304542357102666
1289	2367	2.3043262544765204
1290	3205	2.3036965758548313
1291	3724	2.303405808184155
1292	2670	2.303270137880987
1293	3528	2.303248185139932
1294	1436	2.3031475776535046
1295	3933	2.3028713369128586
1296	2278	2.302157982903458
1297	3389	2.3016917327832918
1298	3099	2.301521415173069
1299	411	2.3013474393737807
1300	3439	2.301290815396692
1301	2727	2.3012494471472795
1302	1447	2.3011331280273257
1303	1939	2.3008830331102255
1304	2344	2.3006856006564003
1305	80	2.3004840435178315
1306	567	2.300170466723824
1307	4561	2.300159276076622
1308	3729	2.299882844120567
1309	1909	2.2997602010517206
1310	2452	2.2994787753845682
1311	4532	2.299106594739532
1312	3967	2.2987097074097194
1313	4031	2.298659191523316
1314	1814	2.2984339904678293
1315	378	2.298389084435671
1316	2361	2.2983029819026166
1317	1827	2.298157972695266
1318	4691	2.296634078843923
1319	1890	2.296500812217515
1320	187	2.2964866695647337
1321	861	2.296293493884087
1322	603	2.2959308194619386
1323	4710	2.2951505449807774
1324	2525	2.2950972242298686
1325	3757	2.294825197303567
1326	3983	2.294743680325882
1327	2334	2.2944614725270567
1328	3172	2.294266920742056
1329	2830	2.294106492262132
1330	675	2.2934048204610082
1331	1074	2.293354866299592
1332	4348	2.2933211594320584
1333	3863	2.293216308577101
1334	530	2.292861990508015
1335	2286	2.2925972116751168
1336	3849	2.2925972116751168
1337	1667	2.2918555108625407
1338	4436	2.2911584600257586
1339	2149	2.290934056566046
1340	3533	2.2908741666534804
1341	425	2.2905533708007684
1342	987	2.290448888269759
1343	2816	2.2904104545411474
1344	4635	2.2903564017259725
1345	2041	2.2901499560482317
1346	3485	2.2900057918182966
1347	3104	2.2898625930270087
1348	1790	2.2892113288927587
1349	1978	2.2886505157982513
1350	998	2.288451816935093
1351	162	2.2881983228690603
1352	2091	2.2881484047941396
1353	449	2.2877951027396297
1354	3191	2.2874508242232077
1355	3513	2.287020846789525
1356	333	2.2868593269983117
1357	4297	2.2867531473013747
1358	4057	2.286669688990229
1359	1131	2.286201645713591
1360	1007	2.286191583813867
1361	542	2.2861776807648337
1362	2504	2.2857311531780304
1363	261	2.285487017002188
1364	414	2.2850907566201055
1365	2288	2.284414996230012
1366	3881	2.283601301641625
1367	1006	2.2832330382483588
1368	2293	2.283193393208432
1369	2996	2.2829571518053347
1370	306	2.282957151805334
1371	2421	2.2827997383972227
1372	3254	2.2825752706342253
1373	3155	2.2821215626256364
1374	3502	2.2821134770841693
1375	1995	2.2820621045316076
1376	1030	2.2818950592305565
1377	4762	2.2816184614124055
1378	291	2.280481359339877
1379	3208	2.2797697914167583
1380	1796	2.279725368809273
1381	2787	2.279146865975711
1382	936	2.2790122606801804
1383	2832	2.278812433436789
1384	1456	2.2785255390486254
1385	1927	2.2777970007969026
1386	3103	2.2777471227965336
1387	4557	2.277740890648681
1388	2609	2.277682861154748
1389	4330	2.27706670155041
1390	4817	2.276949458207828
1391	2160	2.27675570756102
1392	1426	2.276681842127906
1393	4037	2.2765939697856514
1394	214	2.276218618282353
1395	681	2.2761874746025184
1396	2711	2.2761704395335434
1397	2259	2.2757879816122126
1398	4603	2.2757536403240346
1399	4530	2.2756012164592603
1400	2509	2.275585521208845
1401	3691	2.275287889487127
1402	247	2.2752538197498198
1403	4253	2.2751920797377587
1404	3159	2.2747810727393256
1405	1046	2.2747564510021423
1406	1364	2.274645407295866
1407	1496	2.274442212030305
1408	1662	2.2743242980580147
1409	255	2.274229576560952
1410	45	2.2738336646354145
1411	111	2.2737835543424536
1412	1334	2.2737554935073008
1413	4771	2.2733566008784494
1414	1556	2.27309861010748
1415	2253	2.2730594128363473
1416	2790	2.2729894033814557
1417	2252	2.272935042934751
1418	2019	2.2726048266738474
1419	4711	2.2718149874332
1420	2597	2.2713255193219575
1421	757	2.2703155294795407
1422	245	2.2701700505556777
1423	390	2.2699772326454695
1424	1252	2.269487547354794
1425	3366	2.2694492357104625
1426	3125	2.2689636032217435
1427	4382	2.268822599624317
1428	1865	2.2683777734930066
1429	1452	2.268341286211991
1430	4722	2.268047206164552
1431	450	2.267983086091579
1432	1681	2.267793990889567
1433	4757	2.2671953152577653
1434	340	2.2671918734089815
1435	3414	2.266925390694428
1436	3001	2.266237293182076
1437	2362	2.2659839444425045
1438	4062	2.265525876499888
1439	3527	2.265074980903464
1440	4558	2.2647650201904064
1441	1579	2.2646318006960984
1442	3044	2.263758052115166
1443	2430	2.263651148725263
1444	1651	2.2636072282531488
1445	2604	2.263186590206344
1446	640	2.263043995330109
1447	1935	2.2630439953301087
1448	651	2.2630293541876614
1449	4218	2.262067435605162
1450	4162	2.261784219203054
1451	1296	2.261742052756969
1452	3850	2.261654638154497
1453	4219	2.260997843435597
1454	302	2.2608634619158727
1455	3963	2.2604591959713076
1456	2370	2.260064847170895
1457	4274	2.2598065663080975
1458	348	2.259791895531538
1459	3471	2.258872169645111
1460	2438	2.258827943964609
1461	4291	2.258719527904144
1462	2756	2.258694660445783
1463	2395	2.2584673008215765
1464	4425	2.258426196565583
1465	1965	2.258071195860318
1466	1275	2.25785078853072
1467	2428	2.257637822401526
1468	2867	2.256796735569705
1469	2482	2.256746382165209
1470	3682	2.2563910833633978
1471	3229	2.256126246954415
1472	3579	2.255579867030064
1473	3681	2.255170683642578
1474	2590	2.254141854322607
1475	2783	2.2539284025459514
1476	649	2.253871911126023
1477	4481	2.253871911126023
1478	3092	2.2538252974610016
1479	2289	2.2531013695083035
1480	2249	2.253088691015083
1481	2750	2.2528245553705424
1482	115	2.2528181222906865
1483	2567	2.252760691990729
1484	2319	2.2526887762645402
1485	2789	2.2521407119936367
1486	3530	2.2518013741337257
1487	4826	2.251712140871426
1488	406	2.251687339542491
1489	1301	2.251257783593234
1490	3988	2.251198235377068
1491	3846	2.250528533370334
1492	1218	2.249809819918822
1493	4828	2.2496805448189496
1494	940	2.248745212188094
1495	4620	2.2481192512337573
1496	2473	2.246663814446907
1497	2174	2.2463668250822715
1498	4511	2.2458058952274857
1499	216	2.245527808011465
1500	3399	2.2455069293285614
1501	2721	2.2453907535460083
1502	4819	2.2452727696445374
1503	91	2.245195279750379
1504	4448	2.2451202370881433
1505	4822	2.244866101147684
1506	3995	2.2447873891525525
1507	4547	2.24468547590435
1508	1182	2.2444472990010946
1509	4758	2.244216832359105
1510	1339	2.24402095754064
1511	2950	2.243822732271918
1512	3743	2.2435381209110705
1513	4657	2.243534591226385
1514	1062	2.2433224790309363
1515	3768	2.243291414517643
1516	2131	2.243239259918654
1517	1611	2.2432017953209193
1518	4126	2.243061759953504
1519	1145	2.242935863806417
1520	3913	2.242811242738732
1521	4294	2.242755907352415
1522	165	2.2426530612244897
1523	2909	2.2425942838962105
1524	4805	2.2421127968898826
1525	3815	2.242101000856595
1526	3491	2.241804161803585
1527	1914	2.240926945764144
1528	2569	2.2407439375940568
1529	1802	2.240502179132523
1530	3021	2.240256904428939
1531	3447	2.2396866535027535
1532	3739	2.2396059782608693
1533	613	2.2393620905007636
1534	3109	2.239080995349561
1535	184	2.2389760647667245
1536	444	2.238918321889202
1537	3288	2.23880811364446
1538	3745	2.238654733495424
1539	2318	2.2379980246992575
1540	3344	2.2378069308340236
1541	3400	2.23763893999098
1542	3375	2.237457710681699
1543	935	2.2374519130391644
1544	3734	2.2371658478706453
1545	2964	2.2369294981522363
1546	3573	2.236576608638109
1547	2234	2.236364820487664
1548	1164	2.236333359966983
1549	2932	2.2363280216681574
1550	4490	2.236254361013
1551	1584	2.2359117218721303
1552	3782	2.2359117218721303
1553	4228	2.2358637398525825
1554	1170	2.2352646577577167
1555	4306	2.2346105470735345
1556	1299	2.2337817163614786
1557	4181	2.2333145243857038
1558	3305	2.233114173699222
1559	2465	2.232982979392383
1560	2176	2.2329438795834453
1561	3152	2.232915734371924
1562	4755	2.2323401849212385
1563	1973	2.2323150432153764
1564	3423	2.231099134919235
1565	2053	2.2308783019887413
1566	2047	2.2305141960028565
1567	1488	2.229713436385153
1568	4213	2.229332592439544
1569	64	2.2292709217094293
1570	2902	2.2283078832556047
1571	626	2.2277201781105767
1572	4200	2.227530634714621
1573	1077	2.2273122039906097
1574	3398	2.2272445099253546
1575	860	2.227240533550013
1576	1384	2.227131678798346
1577	1383	2.227025547752579
1578	2413	2.2264736839916393
1579	4089	2.2260160240340863
1580	4701	2.225740708274895
1581	415	2.225192379301826
1582	3494	2.225150848494328
1583	4428	2.225055188208126
1584	1427	2.224977600739298
1585	3568	2.224576571925924
1586	4313	2.2240811835293224
1587	4560	2.22335764467335
1588	1781	2.222565200703567
1589	506	2.2225300496307834
1590	3789	2.2221854552034745
1591	2329	2.2220766253911197
1592	4486	2.2217527606399488
1593	2583	2.2216034724384928
1594	4150	2.2215687402203503
1595	1582	2.2213290388651132
1596	4453	2.221203596188654
1597	288	2.2207382799887387
1598	2559	2.2206427148458534
1599	3142	2.2203668397782064
1600	228	2.2202504582714893
1601	2568	2.220212527066156
1602	2398	2.2190741205520883
1603	1864	2.2189710761234656
1604	2386	2.2189262402729852
1605	667	2.2181635344784816
1606	3918	2.217940429726675
1607	564	2.217890464917568
1608	329	2.217702084853031
1609	3969	2.217402898684509
1610	3702	2.2171183112144823
1611	4652	2.217009984946583
1612	2655	2.216544684645839
1613	3440	2.2165226858564884
1614	1895	2.216256173506395
1615	4262	2.2155761574475084
1616	2646	2.2154679276962543
1617	256	2.2154248407909463
1618	308	2.2146884860078604
1619	4729	2.214388652861305
1620	1414	2.2142394002716195
1621	4565	2.2137256627898374
1622	3730	2.2121139376639087
1623	2512	2.21163656709992
1624	736	2.2108476253298153
1625	2338	2.210711672317824
1626	4338	2.2106854872843806
1627	4236	2.210597244958941
1628	360	2.210573429419723
1629	4779	2.2105482071599565
1630	3814	2.2104634229575595
1631	3747	2.2098742131393614
1632	4038	2.2091558432929888
1633	783	2.209151693188257
1634	1059	2.2090983325378835
1635	4467	2.208790594384712
1636	3610	2.2083787906941574
1637	3388	2.2081105098033538
1638	610	2.2080883473792072
1639	1760	2.2071298222330893
1640	4039	2.2070567396960032
1641	1959	2.2068543062550967
1642	2536	2.206531351066153
1643	1777	2.206037017776779
1644	1108	2.205911970051178
1645	241	2.204327190603011
1646	2703	2.20430808959239
1647	1028	2.204240341832291
1648	3763	2.2038818221372525
1649	3408	2.2035403938092704
1650	3268	2.2033715506841918
1651	3241	2.203350979466324
1652	2429	2.203213800748658
1653	531	2.202999869138352
1654	2939	2.202953315322083
1655	1596	2.2025822916058186
1656	2150	2.2023595040968957
1657	1288	2.202100147573507
1658	3821	2.202092523164778
1659	668	2.202015290998147
1660	4751	2.201923923169892
1661	921	2.2018421765884773
1662	1361	2.201828565924221
1663	1342	2.2017308099309223
1664	3076	2.201676191354695
1665	958	2.201192804615016
1666	1107	2.2009337862674676
1667	4609	2.2009337862674676
1668	3098	2.200717994498426
1669	1712	2.2006172518512352
1670	4509	2.2005384478462084
1671	2162	2.200259566047311
1672	1979	2.2000482500114518
1673	621	2.1998604539097495
1674	3920	2.1992541763908373
1675	3561	2.1988625934513064
1676	970	2.1987239550094664
1677	511	2.1984219240089207
1678	1924	2.1983483951054246
1679	803	2.1983320256057213
1680	2588	2.1978249019958542
1681	304	2.1977377427734504
1682	1822	2.1974603490007976
1683	2359	2.1974060598436056
1684	1044	2.19714028968219
1685	4656	2.1969926573934195
1686	2342	2.196755458580797
1687	4232	2.196614362271284
1688	2296	2.196609557000173
1689	4048	2.195583103936154
1690	4050	2.1955399935134166
1691	4005	2.195197906196295
1692	3188	2.1948786381216303
1693	1382	2.194570382347889
1694	3270	2.1936115438045776
1695	2951	2.1931829361651105
1696	1331	2.1929161314787478
1697	665	2.1927385746394457
1698	3086	2.192570237879651
1699	2393	2.192473507876367
1700	569	2.1922067378999714
1701	2050	2.1920553083830114
1702	2433	2.1918576304241832
1703	3312	2.1918442903517854
1704	4769	2.191844290351785
1705	4045	2.191562893015796
1706	1986	2.191100051866757
1707	4322	2.1910114696365817
1708	2887	2.190937184302697
1709	1888	2.1906465068533687
1710	3073	2.1898289244320353
1711	751	2.18969202909492
1712	1363	2.1894755708081366
1713	1540	2.188946567415614
1714	3541	2.18876717268847
1715	836	2.188105223734555
1716	1603	2.187963997884106
1717	3813	2.1878549935648244
1718	2752	2.187690396499474
1719	1428	2.1874615418110275
1720	1429	2.1874123115013155
1721	4763	2.187212514380069
1722	3197	2.186232091426291
1723	886	2.185821585825771
1724	2169	2.1849511563307087
1725	2483	2.184786414718856
1726	179	2.1847671294498587
1727	2461	2.18451376276555
1728	201	2.1840256768037216
1729	1589	2.1836788974877925
1730	3326	2.1836750733667345
1731	1701	2.1833359789760522
1732	268	2.183197628973423
1733	2595	2.1830631388350574
1734	3357	2.1830612482905103
1735	176	2.1827641129583935
1736	4581	2.182648401895261
1737	4346	2.1819974691984765
1738	638	2.181827086326237
1739	2008	2.1814491804901603
1740	3800	2.181411149184955
1741	4570	2.181082701288573
1742	1794	2.1809886563244385
1743	2231	2.1809128748559266
1744	4801	2.180827512192053
1745	4562	2.180825423188819
1746	3696	2.180824891491481
1747	4032	2.1807137743931646
1748	1620	2.1805038125197815
1749	4254	2.1804419436755413
1750	1706	2.1800417589984926
1751	2665	2.1799721335710385
1752	489	2.1799600645211643
1753	1422	2.1796864257887094
1754	1953	2.1793674497627986
1755	3486	2.178795030732802
1756	2239	2.178756329754706
1757	2360	2.17850109344443
1758	4030	2.178076902561561
1759	439	2.178007378857583
1760	1279	2.1779098942648427
1761	872	2.177880060109805
1762	2201	2.177764175685004
1763	4070	2.177707677117833
1764	2914	2.1774899953747084
1765	3600	2.1771461797729463
1766	4043	2.176634772012026
1767	723	2.176393829300044
1768	4102	2.1763419188081916
1769	4841	2.175615627317637
1770	356	2.175076232826135
1771	1021	2.1749179230895366
1772	1729	2.173996881869164
1773	4552	2.1729591589013237
1774	3264	2.1729424217410847
1775	1194	2.1728453545232274
1776	4487	2.172424636708621
1777	2505	2.1713545723725205
1778	1247	2.171118797380266
1779	512	2.170380283648498
1780	71	2.1701680260920155
1781	3237	2.1701086733564896
1782	3778	2.170039882202525
1783	719	2.1699446018709807
1784	4187	2.168994505611339
1785	1967	2.168387159235018
1786	2952	2.168333093928561
1787	1956	2.167113085029627
1788	3156	2.1665005574871516
1789	2097	2.166080909930767
1790	1286	2.1659024334101082
1791	1151	2.1658227359183586
1792	3327	2.1657421868423032
1793	1728	2.164822858511869
1794	3470	2.164502341653011
1795	3857	2.1639309463996854
1796	3540	2.1638578494229708
1797	480	2.1638463688132883
1798	917	2.163837786952182
1799	1922	2.163720896394527
1800	2270	2.1636717411548956
1801	3557	2.1635331754980225
1802	3837	2.162980415963472
1803	4156	2.162980415963472
1804	2375	2.162861810556603
1805	4273	2.162861810556603
1806	3738	2.1628069986610305
1807	2865	2.1626587941678217
1808	127	2.1625474275680747
1809	945	2.162176589049776
1810	2418	2.1617318846105973
1811	2918	2.1614509122919525
1812	909	2.1612579085836274
1813	3080	2.1610848741376363
1814	1265	2.160553037129773
1815	3771	2.1601289653929343
1816	916	2.1600814778290367
1817	2893	2.1596153369810223
1818	2096	2.1593442454132523
1819	1567	2.159340921407031
1820	1876	2.1592089838804758
1821	1543	2.1584831725091274
1822	3280	2.157738552164816
1823	1333	2.1576491243072407
1824	548	2.1575129509855007
1825	2931	2.1573192906399385
1826	815	2.1567142927694105
1827	298	2.156382911269195
1828	2541	2.156140503808466
1829	950	2.1559768798123167
1830	2024	2.1554876044497724
1831	1879	2.1550460751227205
1832	2283	2.1548222469101512
1833	1649	2.1545948490369016
1834	1621	2.154512412540158
1835	4268	2.1545124125401576
1836	123	2.15444439979303
1837	2419	2.154280982472475
1838	474	2.1540427885844626
1839	3505	2.1535362415107757
1840	1256	2.1534275410348256
1841	431	2.153406777936088
1842	1593	2.153390881749122
1843	3448	2.1528060787396175
1844	3975	2.1523753055315247
1845	2353	2.152349001206241
1846	2427	2.152277408956905
1847	3182	2.1519407868792575
1848	3764	2.1517806890191222
1849	2906	2.151742816950799
1850	2368	2.1510828769928314
1851	2026	2.1506272987839226
1852	4244	2.1504725934501274
1853	4166	2.1495892595442125
1854	60	2.1489438889175214
1855	3848	2.148089192545198
1856	4677	2.1476851210592973
1857	4328	2.146991397889072
1858	735	2.146825768942236
1859	3839	2.1467349499068087
1860	4460	2.1465397912503166
1861	1991	2.146177286588229
1862	3607	2.1461767427790925
1863	3317	2.1459701043811372
1864	4391	2.1457806414693215
1865	1344	2.145250628338832
1866	4838	2.144649297497849
1867	400	2.1442584614542617
1868	4392	2.14421645012077
1869	4349	2.1441699079076844
1870	2106	2.1435025092379902
1871	3147	2.143395088712189
1872	985	2.143242324466752
1873	3565	2.142536552214128
1874	4194	2.14251526966618
1875	3919	2.1423384142851742
1876	1666	2.141948902725231
1877	2179	2.141695581903743
1878	4040	2.1415740470244544
1879	4042	2.141570882223439
1880	2733	2.141543232811948
1881	1243	2.1413994501723232
1882	1763	2.1408995771965054
1883	4177	2.140791243104856
1884	2153	2.1406301311674114
1885	2346	2.1406162364669803
1886	3057	2.140315713130774
1887	3016	2.1401832047447678
1888	1646	2.140169505921307
1889	136	2.139822044764711
1890	448	2.1397390480629572
1891	2242	2.1396706153133347
1892	3384	2.139529959996595
1893	3429	2.138616431303057
1894	4176	2.1383451686232955
1895	4096	2.1382491418650624
1896	3433	2.137926068171462
1897	3655	2.1379121007917243
1898	4702	2.1379121007917243
1899	2678	2.137631715767334
1900	2794	2.1372392104939375
1901	4098	2.1370541687666775
1902	2821	2.137018562119977
1903	1517	2.136927950177428
1904	161	2.136871966995068
1905	3378	2.136592596747117
1906	3960	2.1363892913575344
1907	1875	2.136213892890673
1908	2402	2.135943160763928
1909	476	2.135847143133569
1910	293	2.135788894997251
1911	469	2.1355253727965398
1912	3769	2.1354786394856853
1913	137	2.135413544309486
1914	4211	2.135039390135795
1915	4041	2.1348759037031035
1916	3396	2.134864998608298
1917	3160	2.134499904600675
1918	3803	2.1344501815518826
1919	106	2.134144453946008
1920	4216	2.1340111091892475
1921	1913	2.1333487356153644
1922	1787	2.133134442029012
1923	782	2.133083335802722
1924	3973	2.132963121474407
1925	3947	2.1327592955662267
1926	713	2.132449908357987
1927	3832	2.1324286375867665
1928	4580	2.1323738427768664
1929	4804	2.1322039613900476
1930	2042	2.1321601173414746
1931	1242	2.131677172634683
1932	2726	2.1309531962001946
1933	2919	2.1302428206453814
1934	574	2.130221604138294
1935	1175	2.130166754350885
1936	3495	2.129657525239229
1937	2970	2.129657450273463
1938	1874	2.129499702442001
1939	3788	2.1292598793278157
1940	2659	2.1292038977922974
1941	1156	2.129095784724372
1942	3346	2.1287367897894933
1943	2215	2.1287236839025674
1944	334	2.128696886612462
1945	1725	2.12806570515257
1946	2676	2.1280028126113155
1947	4827	2.127614421037447
1948	3656	2.1275619970137063
1949	3134	2.127429948896775
1950	1416	2.1272601169977956
1951	260	2.126672081405488
1952	105	2.12626164655028
1953	889	2.1258371614813534
1954	2034	2.125703833693521
1955	1856	2.1254327124651256
1956	442	2.125312750117677
1957	822	2.124970412950674
1958	1122	2.1244416429623505
1959	845	2.1241952123401315
1960	3654	2.1238149226220893
1961	1606	2.12376753784551
1962	2885	2.1236621961067277
1963	4659	2.123356808963197
1964	484	2.1233268796655747
1965	2947	2.1230842543341044
1966	2326	2.123053437568458
1967	2941	2.122488390092879
1968	2291	2.1221755232900943
1969	4571	2.1218314490312578
1970	2198	2.1206189507872506
1971	2884	2.1204527554476496
1972	3093	2.120056657573439
1973	1976	2.118717257041238
1974	1989	2.1183342844474526
1975	2068	2.1177699457244574
1976	580	2.117328762175542
1977	422	2.1172151840881117
1978	4802	2.1171472984562607
1979	1731	2.116953363907574
1980	2083	2.1169390203157334
1981	1005	2.1168162523468244
1982	1186	2.116598043034342
1983	774	2.116528878500594
1984	440	2.116499163293111
1985	188	2.1163669575806776
1986	2332	2.116234675401331
1987	3089	2.115697221201697
1988	154	2.115376100111166
1989	1559	2.1143847802010303
1990	1889	2.1143143899632606
1991	2356	2.11430262913651
1992	568	2.113761165810049
1993	3797	2.1130090972168647
1994	2551	2.1128975227255875
1995	405	2.1127739967812103
1996	3951	2.1126628583428824
1997	2614	2.112401979208616
1998	3482	2.1119700279597415
1999	4663	2.1118458370653097
2000	1057	2.111250821099559
2001	589	2.110519086553942
2002	1971	2.1103939144233115
2003	586	2.109959895995659
2004	895	2.1092723131213678
2005	3290	2.108986658691097
2006	1800	2.10878441445626
2007	3313	2.1087508770111456
2008	1504	2.1084575767604314
2009	1618	2.1078812142738435
2010	2620	2.1071978931905204
2011	1310	2.107073060862505
2012	87	2.107057351958292
2013	3274	2.1070115859729937
2014	2492	2.1069101467919404
2015	833	2.106613395605828
